Year,Month,State,Solar MWh,Wind MWh,Temp,Precip
2011,6,AR,NA,NA,81.7,1.67
2011,7,AR,NA,NA,84.7,2.03
2011,8,AR,NA,NA,83.1,4.26
2011,9,AR,NA,NA,70.2,2.49
2011,10,AR,NA,NA,60.6,2.54
2011,11,AR,NA,NA,53.4,8.45
2011,12,AR,NA,NA,43.3,6.97
2012,1,AR,NA,NA,44.6,2.92
2012,2,AR,NA,NA,47.2,3.03
2012,3,AR,NA,NA,62.2,6.71
2012,4,AR,NA,NA,64.4,2.56
2012,5,AR,NA,NA,73.2,1.47
2012,6,AR,NA,NA,78,1.98
2012,7,AR,NA,NA,84.1,2.82
2012,8,AR,NA,NA,80.2,4.37
2012,9,AR,NA,NA,73.5,5.01
2012,10,AR,NA,NA,59.3,3.29
2012,11,AR,NA,NA,50.2,1.74
2012,12,AR,NA,NA,46.4,3.91
2013,1,AR,NA,NA,42.1,6.04
2013,2,AR,NA,NA,43.3,4.07
2013,3,AR,NA,NA,46.6,3.51
2013,4,AR,NA,NA,58.5,5.23
2013,5,AR,NA,NA,67.2,6.29
2013,6,AR,NA,NA,77.1,3.32
2013,7,AR,NA,NA,78,4.04
2013,8,AR,NA,NA,78.4,3.83
2013,9,AR,NA,NA,75.4,3.47
2013,10,AR,NA,NA,61.5,4.84
2013,11,AR,NA,NA,47.5,3.85
2013,12,AR,NA,NA,40.1,5.75
2014,1,AR,NA,NA,35.2,1.98
2014,2,AR,NA,NA,38.8,2.67
2014,3,AR,NA,NA,46.5,4.66
2014,4,AR,NA,NA,59.6,5.54
2014,5,AR,NA,NA,68.1,6.05
2014,6,AR,NA,NA,76.7,6.24
2014,7,AR,NA,NA,75.4,4.34
2014,8,AR,NA,NA,78.7,2.89
2014,9,AR,NA,NA,72.6,2.42
2014,10,AR,NA,NA,63.7,5.43
2014,11,AR,NA,NA,44.9,2.68
2014,12,AR,NA,NA,43.8,3.01
2015,1,AR,NA,NA,38.6,3.49
2015,2,AR,NA,NA,36.1,3.18
2015,3,AR,NA,NA,49.7,8.02
2015,4,AR,NA,NA,62.5,5.75
2015,5,AR,NA,NA,69.3,10.56
2015,6,AR,NA,NA,78.1,3.99
2015,7,AR,NA,NA,81.9,4.92
2015,8,AR,NA,NA,78.1,3.02
2015,9,AR,NA,NA,74.8,1.47
2015,10,AR,NA,NA,63.5,3.75
2015,11,AR,NA,NA,54.2,10.72
2015,12,AR,927,NA,50,8.44
2016,1,AR,1473,NA,39.5,2.02
2016,2,AR,1811,NA,46.9,2.43
2016,3,AR,1725,NA,55.5,9.89
2016,4,AR,1923,NA,62.5,5.8
2016,5,AR,1787,NA,67.2,4.54
2016,6,AR,2376,NA,78.9,3.1
2016,7,AR,2587,NA,82,4.82
2016,8,AR,2102,NA,80,7.42
2016,9,AR,2818,NA,75.8,1.8
2016,10,AR,2823,NA,67,1.58
2016,11,AR,2345,NA,55.7,3.28
2016,12,AR,2372,NA,42.5,3.76
2017,1,AR,1415,NA,45.2,3.02
2017,2,AR,1585,NA,52.5,2.76
2017,3,AR,2695,NA,55.7,4.56
2017,4,AR,3017,NA,64.2,8.74
2017,5,AR,3425,NA,67.7,6.59
2017,6,AR,3287,NA,75.5,4.24
2017,7,AR,3460,NA,80.6,4.72
2017,8,AR,2556,NA,76.9,6.3
2017,9,AR,3206,NA,73.2,1.21
2017,10,AR,2744,NA,62.9,1.82
2017,11,AR,1718,NA,53.7,1.11
2017,12,AR,1703,NA,42.4,5.19
2018,1,AR,13348,NA,35.7,2.7
2018,2,AR,9412,NA,45.9,11.81
2018,3,AR,20081,NA,53.9,5.45
2018,4,AR,19519,NA,55.2,5.06
2018,5,AR,22611,NA,75,3.28
2018,6,AR,22503,NA,80.1,2.94
2018,7,AR,21610,NA,81.8,3.24
2018,8,AR,21605,NA,78.8,6.43
2018,9,AR,16117,NA,75,5.32
2018,10,AR,14600,NA,62.6,5.22
2018,11,AR,11756,NA,45.8,5.11
2018,12,AR,10251,NA,44.2,7.76
2019,1,AR,10885,NA,40.8,4.51
2019,2,AR,9094,NA,46,7.76
2019,3,AR,17489,NA,48.9,3.98
2019,4,AR,18318,NA,60.8,8.25
2019,5,AR,20206,NA,70.6,9.18
2019,6,AR,21499,NA,75.6,6.12
2019,7,AR,25242,NA,79,4.83
2019,8,AR,23907,NA,80.3,4.51
2019,9,AR,22143,NA,79.7,1.98
2019,10,AR,16704,NA,60.8,7.56
2019,11,AR,13609,NA,46.4,4.66
2019,12,AR,11236,NA,45.7,2.31
2020,1,AR,10807,NA,43.9,6.21
2020,2,AR,13815,NA,44.4,5.76
2020,3,AR,14427,NA,56.5,7.32
2020,4,AR,18932,NA,58.8,6.04
2020,5,AR,24913,NA,66.8,6.87
2020,6,AR,24113,NA,76.4,4.72
2020,7,AR,24812,NA,81.3,3.63
2020,8,AR,23653,NA,77.8,6.68
2020,9,AR,27799,NA,71.8,5.67
2020,10,AR,33473,NA,59.6,4.39
2020,11,AR,31507,NA,54.1,1.92
2020,12,AR,25285,NA,42.8,4.31
2000,1,AZ,NA,NA,45.8,0.28
2000,2,AZ,NA,NA,48.4,0.59
2000,3,AZ,NA,NA,50.5,1.73
2000,4,AZ,NA,NA,61.9,0.11
2000,5,AZ,NA,NA,71.2,0.02
2000,6,AZ,NA,NA,77.8,0.73
2000,7,AZ,NA,NA,81.5,0.53
2000,8,AZ,NA,NA,79.4,2.45
2000,9,AZ,NA,NA,74.9,0.19
2000,10,AZ,NA,NA,60.2,3.54
2000,11,AZ,NA,NA,43.8,0.84
2000,12,AZ,NA,NA,44.7,0.12
2001,1,AZ,0,NA,40.3,1.7
2001,2,AZ,0,NA,44.2,1
2001,3,AZ,0,NA,51.8,1.04
2001,4,AZ,37,NA,57.5,0.97
2001,5,AZ,43,NA,70.8,0.37
2001,6,AZ,57,NA,77.5,0.24
2001,7,AZ,73,NA,79.8,1.5
2001,8,AZ,73,NA,79.1,2.04
2001,9,AZ,76,NA,75.6,0.39
2001,10,AZ,54,NA,64.7,0.43
2001,11,AZ,38,NA,52.9,0.29
2001,12,AZ,38,NA,40.2,0.82
2002,1,AZ,37,NA,42.3,0.19
2002,2,AZ,44,NA,46.2,0.1
2002,3,AZ,44,NA,49.8,0.22
2002,4,AZ,48,NA,62,0.18
2002,5,AZ,51,NA,67,0.01
2002,6,AZ,53,NA,78.8,0.01
2002,7,AZ,31,NA,82.3,1.31
2002,8,AZ,45,NA,79.8,0.87
2002,9,AZ,39,NA,73.6,1.88
2002,10,AZ,32,NA,60,0.7
2002,11,AZ,23,NA,51.3,0.64
2002,12,AZ,12,NA,41,0.86
2003,1,AZ,24,NA,48.8,0.32
2003,2,AZ,23,NA,45.5,2.44
2003,3,AZ,40,NA,50.6,1.07
2003,4,AZ,46,NA,55.6,0.29
2003,5,AZ,49,NA,68.3,0.1
2003,6,AZ,53,NA,76.3,0.05
2003,7,AZ,25,NA,83.8,1.25
2003,8,AZ,43,NA,80,1.8
2003,9,AZ,23,NA,74.8,1.09
2003,10,AZ,32,NA,67.3,0.41
2003,11,AZ,24,NA,48.8,1.15
2003,12,AZ,13,NA,43,0.54
2004,1,AZ,302,NA,42.8,0.71
2004,2,AZ,388,NA,42.1,1.07
2004,3,AZ,416,NA,58.1,0.75
2004,4,AZ,474,NA,57.9,1.32
2004,5,AZ,747,NA,68.4,0.01
2004,6,AZ,0,NA,75.9,0.09
2004,7,AZ,460,NA,80.1,1.14
2004,8,AZ,0,NA,77.7,1.48
2004,9,AZ,546,NA,71.8,1.58
2004,10,AZ,402,NA,60,1.95
2004,11,AZ,302,NA,47.3,1.76
2004,12,AZ,230,NA,42.8,1.66
2005,1,AZ,551,NA,45.1,2.83
2005,2,AZ,602,NA,46.2,3.35
2005,3,AZ,1143,NA,49.9,0.86
2005,4,AZ,1381,NA,57.2,0.7
2005,5,AZ,1572,NA,67.9,0.22
2005,6,AZ,1560,NA,74.4,0.21
2005,7,AZ,1545,NA,82.7,1.05
2005,8,AZ,1328,NA,77.5,2.43
2005,9,AZ,1251,NA,73.4,0.42
2005,10,AZ,1065,NA,62.8,0.92
2005,11,AZ,887,NA,52.6,0.06
2005,12,AZ,695,NA,43.9,0.04
2006,1,AZ,739,NA,44.1,0.13
2006,2,AZ,879,NA,47.8,0.04
2006,3,AZ,1202,NA,48.3,1.41
2006,4,AZ,651,NA,59,0.24
2006,5,AZ,2106,NA,70,0.05
2006,6,AZ,2090,NA,79.5,0.34
2006,7,AZ,1714,NA,82.3,2.49
2006,8,AZ,2035,NA,77.9,2.02
2006,9,AZ,815,NA,69.8,1.42
2006,10,AZ,514,NA,60.2,1.18
2006,11,AZ,288,NA,52.8,0.07
2006,12,AZ,99,NA,41.8,0.37
2007,1,AZ,111,NA,39,0.79
2007,2,AZ,497,NA,46.7,0.56
2007,3,AZ,750,NA,54.5,0.83
2007,4,AZ,1181,NA,59.3,0.24
2007,5,AZ,1350,NA,68.4,0.3
2007,6,AZ,1372,NA,77.3,0.12
2007,7,AZ,746,NA,82,2.27
2007,8,AZ,790,NA,80.5,1.87
2007,9,AZ,702,NA,73.8,0.98
2007,10,AZ,533,NA,62.4,0.15
2007,11,AZ,297,NA,55.3,0.6
2007,12,AZ,320,NA,39.9,2.28
2008,1,AZ,1137,NA,39.8,1.99
2008,2,AZ,1217,NA,45,1.19
2008,3,AZ,1674,NA,51.8,0.07
2008,4,AZ,1632,NA,58,0.02
2008,5,AZ,1508,NA,63.6,0.65
2008,6,AZ,272,NA,77.3,0.15
2008,7,AZ,1254,NA,80.4,2.25
2008,8,AZ,1351,NA,79.3,2.31
2008,9,AZ,1116,NA,73.6,0.62
2008,10,AZ,1074,NA,62.9,0.28
2008,11,AZ,1279,NA,53.3,0.89
2008,12,AZ,1210,NA,42.4,1.89
2009,1,AZ,1387,NA,45.2,0.52
2009,2,AZ,1227,NA,46.6,1.02
2009,3,AZ,1328,NA,52.5,0.17
2009,4,AZ,1477,NA,57,0.29
2009,5,AZ,1261,NA,70.8,0.74
2009,6,AZ,1216,NA,73,0.34
2009,7,AZ,954,NA,82.8,1.09
2009,8,AZ,1081,NA,79.7,0.66
2009,9,AZ,998,NA,74.1,0.69
2009,10,AZ,1203,12094,59.4,0.15
2009,11,AZ,1086,7896,52.9,0.15
2009,12,AZ,927,9555,39,1.21
2010,1,AZ,96,5970,42.2,3.41
2010,2,AZ,1419,7204,44.3,1.44
2010,3,AZ,1483,14727,49.2,1.03
2010,4,AZ,2022,14307,56.1,0.27
2010,5,AZ,1272,17725,63.1,0.06
2010,6,AZ,1545,11917,75.9,0.08
2010,7,AZ,1076,7228,81.8,1.97
2010,8,AZ,1177,6201,79,1.84
2010,9,AZ,1182,5804,75.4,0.6
2010,10,AZ,1569,8642,62.7,1.35
2010,11,AZ,1496,12601,48.3,0.19
2010,12,AZ,1416,22590,46.7,1.67
2011,1,AZ,1900.55,8680,41.5,0.05
2011,2,AZ,2027.3,27390,41.7,1.05
2011,3,AZ,2745.25,31170,53.3,0.33
2011,4,AZ,3487.71,37649,58.9,0.41
2011,5,AZ,3336.26,33983,63.2,0.28
2011,6,AZ,3199.34,33183,75.7,0.02
2011,7,AZ,2503.74,13469,80.8,1.76
2011,8,AZ,2902.21,11304,82.2,1.28
2011,9,AZ,6260.7,8805.35,74.6,1.31
2011,10,AZ,6775.89,14263.56,62.8,0.67
2011,11,AZ,17000.95,25732.36,49.4,0.92
2011,12,AZ,31208.89,9949.74,39.9,1.55
2012,1,AZ,11471,46581.41,45.3,0.26
2012,2,AZ,13692.72,46571.1,45.6,0.43
2012,3,AZ,17866.19,61022.68,51.6,0.69
2012,4,AZ,27881.44,51197.86,60.6,0.32
2012,5,AZ,94423.37,59455.54,69.3,0.05
2012,6,AZ,106515.64,51618.44,78.7,0.08
2012,7,AZ,110311.64,34122.64,80,2.52
2012,8,AZ,118547.23,30354.19,80.5,2.22
2012,9,AZ,119320.25,30202.84,73.7,1.07
2012,10,AZ,125321.61,40564.6,63.8,0.25
2012,11,AZ,104007.26,31920.03,53.8,0.21
2012,12,AZ,106084.97,48028.57,42.4,1.46
2013,1,AZ,91628.49,31272.72,38.6,1.3
2013,2,AZ,114721.46,35015.61,42.2,0.51
2013,3,AZ,139816.69,44783.48,54.8,0.57
2013,4,AZ,159315.12,54532.44,59.4,0.2
2013,5,AZ,180304.39,59579.68,67.4,0.06
2013,6,AZ,199431.47,49286.72,79.5,0.03
2013,7,AZ,193730.76,24196.5,81,2.68
2013,8,AZ,189527.49,18295.45,78.5,2.39
2013,9,AZ,201620.36,29607.11,72.4,1.88
2013,10,AZ,274208.21,41417.6,58.8,0.21
2013,11,AZ,184792.01,26575.19,51.3,1.86
2013,12,AZ,182342.21,35201.5,41.5,0.44
2014,1,AZ,185578.77,29081.61,46.5,0.03
2014,2,AZ,188991.18,36222.77,50,0.16
2014,3,AZ,269443.17,43704.09,53.9,0.9
2014,4,AZ,288518.97,57782.13,59.1,0.24
2014,5,AZ,333585.72,62377.18,66.8,0.07
2014,6,AZ,337895.63,61807.2,77.7,0.01
2014,7,AZ,310769.87,26777.88,81.4,1.86
2014,8,AZ,290980.45,26002.14,76.5,3.13
2014,9,AZ,287424.35,24008.32,74.2,2.49
2014,10,AZ,263549.43,21623.75,64.9,0.6
2014,11,AZ,201240.08,53377.61,51.7,0.11
2014,12,AZ,143447.77,29705.53,44.3,1.47
2015,1,AZ,152850,15993,45.1,1.79
2015,2,AZ,213116,34778,52,0.64
2015,3,AZ,287200,31219,56.3,1.12
2015,4,AZ,350940,53186,58.4,0.42
2015,5,AZ,361792,44474,62.9,1
2015,6,AZ,359569,34242,78.4,0.8
2015,7,AZ,344952,32019,78.6,1.91
2015,8,AZ,369551,29377,80.6,2.1
2015,9,AZ,299610,31007,75,1.37
2015,10,AZ,266814,34894,64.5,1.88
2015,11,AZ,246125,55788,48.3,0.76
2015,12,AZ,204088,55060,40.9,0.6
2016,1,AZ,214251,42394,41.8,1.4
2016,2,AZ,264515,37542,50.6,0.29
2016,3,AZ,311602,55694,54.9,0.11
2016,4,AZ,336118,49553,58.5,0.8
2016,5,AZ,409521,55027,64.6,0.52
2016,6,AZ,396452,45967,80.3,0.43
2016,7,AZ,410883,45997,82.4,1.39
2016,8,AZ,330637,20604,77.5,2.57
2016,9,AZ,305795,44044,71.6,1.35
2016,10,AZ,301738,51326,66.1,0.35
2016,11,AZ,243191,44396,53.1,0.94
2016,12,AZ,241122,49039,44.7,2.13
2017,1,AZ,234203,52810,42.3,2.07
2017,2,AZ,276692,51658,49.4,1.26
2017,3,AZ,474957,54429,56.6,0.41
2017,4,AZ,516737,53963,59.9,0.19
2017,5,AZ,545008,51629,66.1,0.41
2017,6,AZ,612740,38969,79.8,0.06
2017,7,AZ,378668,32154,81.5,2.89
2017,8,AZ,466077,34949,79.1,1.39
2017,9,AZ,479463,36297,72.4,0.61
2017,10,AZ,446224,54891,65.1,0.03
2017,11,AZ,265579,52495,57.6,0.02
2017,12,AZ,245654,55691,46.6,0.13
2018,1,AZ,286101,46772,47.6,0.56
2018,2,AZ,305704,43423,46.7,1.07
2018,3,AZ,395458,54741,52.3,0.44
2018,4,AZ,475373,55238,62.9,0.04
2018,5,AZ,597721,41093,68.5,0.15
2018,6,AZ,591471,45470,78.6,0.33
2018,7,AZ,528993,36288,82.3,2.59
2018,8,AZ,536397,37631,80.2,2
2018,9,AZ,512433,38283,76,0.81
2018,10,AZ,369505,40430,59.9,2.7
2018,11,AZ,321459,44380,49.4,0.27
2018,12,AZ,219763,46439,42.8,0.71
2019,1,AZ,280253,47663,42.4,1.5
2019,2,AZ,276477,47229,40.9,2.74
2019,3,AZ,438951,46729,51.7,1.22
2019,4,AZ,520419,50261,60.3,0.3
2019,5,AZ,544857,46261,60.7,0.91
2019,6,AZ,615789,41686,75.2,0.06
2019,7,AZ,543947,42758,81.9,0.79
2019,8,AZ,589798,38676,81.9,0.88
2019,9,AZ,475867,49165,73.8,1.68
2019,10,AZ,490939,47696,60,0.02
2019,11,AZ,278359,48306,52.1,2.96
2019,12,AZ,222362,47946,42.2,1.63
2020,1,AZ,345355,42505,43.8,0.45
2020,2,AZ,406124,42058,46,1.1
2020,3,AZ,452044,58667,51.1,2.37
2020,4,AZ,580472,52204,59.4,0.36
2020,5,AZ,656393,53767,70.5,0.11
2020,6,AZ,636918,60483,76.8,0.05
2020,7,AZ,658992,34474,82.8,0.72
2020,8,AZ,590651,35832,84.1,0.6
2020,9,AZ,514626,31504,75.6,0.12
2020,10,AZ,484422,31451,66.1,0.14
2020,11,AZ,358117,45631,53.4,0.27
2020,12,AZ,313463,146401,41.9,0.29
2000,1,CA,NA,NA,45.8,5.09
2000,2,CA,NA,NA,47.2,6.93
2000,3,CA,NA,NA,50.2,1.92
2000,4,CA,NA,NA,57.8,1.8
2000,5,CA,NA,NA,63.9,0.94
2000,6,CA,NA,NA,72.2,0.31
2000,7,CA,NA,NA,73.5,0.06
2000,8,CA,NA,NA,75,0.27
2000,9,CA,NA,NA,69.1,0.35
2000,10,CA,NA,NA,58.4,2.2
2000,11,CA,NA,NA,46,0.79
2000,12,CA,NA,NA,46.5,0.77
2001,1,CA,6500,133423,42.3,3.52
2001,2,CA,12568,147624,43.1,4.42
2001,3,CA,31498,299944,52.6,2.21
2001,4,CA,38722,392673,52,1.75
2001,5,CA,81010,377618,68.6,0.15
2001,6,CA,91086,438403,71.4,0.23
2001,7,CA,91921,440390,74.2,0.28
2001,8,CA,85228,408487,76,0.05
2001,9,CA,64730,293075,71.2,0.3
2001,10,CA,20759,253310,63.6,0.65
2001,11,CA,14251,143261,51.6,4.21
2001,12,CA,3998,171530,42.8,5.25
2002,1,CA,11283,131448,42.4,2.22
2002,2,CA,23521,153450,48.2,1.45
2002,3,CA,44353,266987,48.5,1.91
2002,4,CA,45810,409496,56,0.88
2002,5,CA,57589,478276,61.5,0.59
2002,6,CA,95490,557098,71.2,0.07
2002,7,CA,85506,443320,77.4,0.06
2002,8,CA,74880,476442,74.4,0.01
2002,9,CA,52569,294802,70.9,0.11
2002,10,CA,30924,284412,59.4,0.06
2002,11,CA,28152,157969,52.3,3.18
2002,12,CA,4295,148945,44,8.14
2003,1,CA,13193,109264,50,1.92
2003,2,CA,17807,193197,45.7,2.66
2003,3,CA,49987,325502,51.4,2.77
2003,4,CA,60263,424060,50,3.98
2003,5,CA,67913,453360,62,1.09
2003,6,CA,90629,549217,71.2,0.04
2003,7,CA,62382,431812,78.7,0.22
2003,8,CA,61949,396098,75,0.57
2003,9,CA,55834,339950,72.9,0.17
2003,10,CA,35404,284643,65.4,0.09
2003,11,CA,14007,187812,46.8,2.35
2003,12,CA,4238,200515,44,5.77
2004,1,CA,12308,130102,43.5,2.27
2004,2,CA,10474,202165,44.2,5.88
2004,3,CA,52513,287753,56.9,1.08
2004,4,CA,56428,399323,57.3,0.7
2004,5,CA,81029,633789,63.2,0.45
2004,6,CA,87876,682646,70.4,0.08
2004,7,CA,81643,588137,76.1,0.06
2004,8,CA,72846,491663,74.8,0.19
2004,9,CA,60086,358563,69.4,0.14
2004,10,CA,33119,259101,58.2,3.72
2004,11,CA,15040,155229,47.7,1.68
2004,12,CA,7528,117405,44.6,5.51
2005,1,CA,8117,174701,44.1,5.56
2005,2,CA,12480,150046,47.1,4.03
2005,3,CA,37014,334433,51.1,3.69
2005,4,CA,56882,429125,53,1.79
2005,5,CA,79580,551194,62.2,2.54
2005,6,CA,86916,583738,66.2,0.67
2005,7,CA,70784,497146,78.4,0.14
2005,8,CA,74517,384431,75.8,0.29
2005,9,CA,59857,404174,66.9,0.32
2005,10,CA,36600,322177,59.9,1
2005,11,CA,11868,216859,52.4,2.26
2005,12,CA,2098,214205,46.1,7.81
2006,1,CA,12196,280786,44.6,4.54
2006,2,CA,18654,215087,47.7,2.69
2006,3,CA,32202,388563,44,5.41
2006,4,CA,51423,430048,53,4.16
2006,5,CA,68629,577243,64.6,0.73
2006,6,CA,67612,595602,73.2,0.15
2006,7,CA,59942,538019,79.3,0.15
2006,8,CA,80958,500325,73.8,0.06
2006,9,CA,53175,401760,69.5,0.06
2006,10,CA,31769,396276,58.8,0.45
2006,11,CA,15398,291930,51.3,2.08
2006,12,CA,2614,267161,43.9,3.13
2007,1,CA,12731,232519,41.5,0.81
2007,2,CA,18747,307097,46.7,4.24
2007,3,CA,47738,442350,54.4,0.74
2007,4,CA,53283,612044,56.3,1.27
2007,5,CA,82842,732302,64.1,0.32
2007,6,CA,81210,728559,70.5,0.12
2007,7,CA,76220,674926,76.9,0.18
2007,8,CA,64122,599660,76.1,0.12
2007,9,CA,57325,485678,67.5,0.5
2007,10,CA,41128,348918,58.6,1.5
2007,11,CA,20044,187952,53.3,0.82
2007,12,CA,1579,232929,41.2,3.21
2008,1,CA,12272,270837,41.1,7.11
2008,2,CA,27647,262219,45.8,2.76
2008,3,CA,56122,450302,50.3,0.61
2008,4,CA,71402,538091,54.4,0.34
2008,5,CA,75906,690681,61.7,0.54
2008,6,CA,100402,658087,71.1,0.03
2008,7,CA,89749,700472,76.5,0.14
2008,8,CA,85383,648210,76.6,0.12
2008,9,CA,72990,405750,71.8,0.04
2008,10,CA,45957,297673,61.8,0.7
2008,11,CA,21256,222527,53.9,2.41
2008,12,CA,11395,240105,42,3.05
2009,1,CA,1896,149837,46.9,1.27
2009,2,CA,21923,244606,45.2,4.64
2009,3,CA,55483,442495,49.2,2.26
2009,4,CA,73053,602911,54.3,0.57
2009,5,CA,80290,700786,66.7,1.24
2009,6,CA,80621,850325,67.5,0.6
2009,7,CA,94753,878939,77.6,0.05
2009,8,CA,85778,678519,74.8,0.12
2009,9,CA,69448,479682,73,0.09
2009,10,CA,46652,405925,58.1,2.07
2009,11,CA,25298,235404,50.9,0.99
2009,12,CA,12195,170386,41.8,3.15
2010,1,CA,2152,150142,45.2,6.48
2010,2,CA,20378,220653,46.8,3.65
2010,3,CA,50549,398600,49,2.19
2010,4,CA,75179,545671,50.9,3.47
2010,5,CA,105767,688892,56.9,1.07
2010,6,CA,121359,867438,69.1,0.26
2010,7,CA,116888,925100,76.1,0.07
2010,8,CA,104828,731435,73.4,0.1
2010,9,CA,86224,550902,70.4,0.16
2010,10,CA,38658,371645,60.5,3
2010,11,CA,33599,304526,48.6,2.6
2010,12,CA,13751,323626,45.8,8.13
2011,1,CA,576.87,233839.16,45.2,1.28
2011,2,CA,34193.38,429303.97,43.4,3.34
2011,3,CA,49473.16,611768.62,48.7,6.41
2011,4,CA,82499.1,960477.44,53.4,1.1
2011,5,CA,100476.77,1026431.06,57.6,1.44
2011,6,CA,129868.85,1020821.89,66.9,0.92
2011,7,CA,112272.39,869402.15,74.2,0.22
2011,8,CA,138932.54,908282.38,75.2,0.1
2011,9,CA,101568.11,522308.52,72.2,0.28
2011,10,CA,81334.02,415404.12,61.4,1.54
2011,11,CA,29298.43,428345.75,48.2,1.69
2011,12,CA,28335.79,325451.96,42.8,0.47
2012,1,CA,3714.87,419366.16,46.5,3.12
2012,2,CA,35976.47,581228.29,46.5,1.22
2012,3,CA,87847.59,769089.24,48.8,4.74
2012,4,CA,128450.68,768488.73,55.8,2.48
2012,5,CA,176274.2,1316158.29,63.9,0.2
2012,6,CA,219431.08,1361764.27,69.3,0.32
2012,7,CA,190884.39,1000932.06,74.7,0.26
2012,8,CA,151928.56,1000755.36,77.8,0.3
2012,9,CA,147719.52,696879.65,73.1,0.1
2012,10,CA,114965.03,776071.87,62.2,0.99
2012,11,CA,71888.46,384659.27,52.5,3.57
2012,12,CA,53219.01,678836.49,43,6.15
2013,1,CA,64635.97,482259.68,42.1,1.19
2013,2,CA,130177.71,727298.18,45.3,0.58
2013,3,CA,228316.16,1055649.3,53.8,1.33
2013,4,CA,239255.36,1550418.15,58.2,0.71
2013,5,CA,267356.38,1740470.34,63.8,0.62
2013,6,CA,355785.46,1630771.64,72.4,0.38
2013,7,CA,344616.75,1412956.36,78,0.28
2013,8,CA,471246.48,1296575.87,74.4,0.38
2013,9,CA,459753.45,1158465.35,69.3,0.77
2013,10,CA,408142.7,750316.35,58.5,0.26
2013,11,CA,409233.07,556412.69,51.9,0.99
2013,12,CA,435205.31,460466.51,44.1,0.44
2014,1,CA,388107.97,606522.67,50.1,0.54
2014,2,CA,435554.99,880887.75,49.8,4.02
2014,3,CA,729313.22,1140212.03,53.5,3.28
2014,4,CA,877334.7,1388860.55,57.7,1.06
2014,5,CA,1005613.6,1804187.59,64.6,0.35
2014,6,CA,1092433.79,1914141.29,71.9,0.06
2014,7,CA,990472.6,1438809.56,78.4,0.22
2014,8,CA,1064335.87,1311868.9,74.9,0.45
2014,9,CA,1045279.46,995497.79,72.2,0.72
2014,10,CA,929166.91,828761.95,64.4,1.06
2014,11,CA,768633.86,809791.72,53.1,1.84
2014,12,CA,564701.04,656427.17,46.8,6.3
2015,1,CA,680347,187213,48.6,0.65
2015,2,CA,893179,618765,53.2,2.86
2015,3,CA,1256467,825983,56.9,0.78
2015,4,CA,1419383,1261791,56.7,1.06
2015,5,CA,1464232,1681171,60.8,0.93
2015,6,CA,1515096,1668428,74.4,0.23
2015,7,CA,1580634,1445232,75,0.66
2015,8,CA,1611991,1523143,76.5,0.08
2015,9,CA,1335612,815398,72.1,0.33
2015,10,CA,1130985,666583,65,0.9
2015,11,CA,1050187,618933,47.6,1.87
2015,12,CA,876271,916918,42.3,4.69
2016,1,CA,715504,690880,44.5,6.39
2016,2,CA,1194776,527914,51.8,1.21
2016,3,CA,1315974,1305172,52.5,4.88
2016,4,CA,1544960,1325118,57.9,1.52
2016,5,CA,1923957,1595699,62.2,0.77
2016,6,CA,1850860,1670416,73.5,0.27
2016,7,CA,2166831,1697330,76.8,0.06
2016,8,CA,2145115,1471552,76.2,0.06
2016,9,CA,1911435,996361,69.5,0.1
2016,10,CA,1608773,935124,60.5,3.82
2016,11,CA,1389057,528498,52.8,2.16
2016,12,CA,1039471,764975,43.4,4.49
2017,1,CA,972200,815483,42.2,9.92
2017,2,CA,1086875,750639,47.3,7.94
2017,3,CA,2034888,953580,53.4,2.45
2017,4,CA,2157503,1211665,55.6,2.76
2017,5,CA,2726447,1644471,63.4,0.43
2017,6,CA,2969895,1637879,72.8,0.26
2017,7,CA,2715064,1417435,78.8,0.09
2017,8,CA,2511213,1641510,77.9,0.27
2017,9,CA,2347265,1216526,69.8,0.43
2017,10,CA,2165019,838963,62,0.34
2017,11,CA,1335286,451919,53.4,2.98
2017,12,CA,1331261,242879,47.5,0.3
2018,1,CA,1242347,423899,48.9,3.33
2018,2,CA,1750561,886626,46.6,0.57
2018,3,CA,2004977,1060316,49,5.12
2018,4,CA,2509418,1233549,57.2,2.13
2018,5,CA,3024196,1928778,63,0.66
2018,6,CA,3252541,1783637,71.4,0.07
2018,7,CA,2814141,1565462,79.6,0.22
2018,8,CA,2836681,1645088,76.4,0.04
2018,9,CA,2688737,1258636,71.1,0.06
2018,10,CA,2123527,1028895,60.9,0.7
2018,11,CA,1505470,638627,52.6,2.81
2018,12,CA,1232581,570438,44.8,2.38
2019,1,CA,1264973,536992,46.1,5.23
2019,2,CA,1492538,1053559,40.6,8.57
2019,3,CA,2266452,1091319,48.9,4.05
2019,4,CA,2629147,1474717,58.2,1.22
2019,5,CA,2738557,1838434,58.6,2.5
2019,6,CA,3340219,1563680,71.1,0.09
2019,7,CA,3365618,1673723,75.5,0.08
2019,8,CA,3309140,1469302,76.8,0.13
2019,9,CA,2723292,1209730,68.9,0.61
2019,10,CA,2494252,876859,58.8,0.16
2019,11,CA,1624998,467032,53,1.61
2019,12,CA,1082327,479721,44.4,4.87
2020,1,CA,1615443,1133063,45.4,2.06
2020,2,CA,2052176,1070484,49.2,0.21
2020,3,CA,2171820,1174660,48,3.2
